review_id,user_id,business_id,stars,useful,funny,cool,text,date,Sentiment
HBP71i3OYtawUevDE8zFNQ,kF2sEC2B1nJlxVFr_jaEQA,N7BfYghq_lGzWtq0kE8IXw,5,0,0,0,"this is my go to delivery thru doordash what I am lazy and needing some comfort food. The Spicy BBQ wings and the Godfather pizza are my favorite. Food is consistent, travels well by delivery. Also love their spicy ranch sauce.",6/18/2021 23:05,1
tF595Gyj63b9IrnhQzD0Fw,LNWoC3-3aoTm0yomWMNa9Q,_5aMfyqG0ei_dLkUqfSWBQ,3,0,0,0,Good food for the extreme east side with not a lot of choices out here.  I like to support locally owned restaurants and ordered a lot of take out here during COVID.  Brought my son and husband for Father's Day. The restaurant was sweltering hot-- the employees were sweaty.  Needless to say it wasn't pleasant and we were quick to box our pizza and go.  I hope they figure out how to make it nice--in past it wasn't so awful to eat there in spite of the awful metal chairs that are so uncomfortable.,6/21/2021 1:21,0
MOPBTG0bMyZ36czMM0B5aQ,TmQ8Y7B4DfMAJucfG9tvPg,N7BfYghq_lGzWtq0kE8IXw,4,0,0,0,Not sure why the ratings are so low.  Magpies has always been a Tucson staple and they continue to be great.  You aren't paying for cheap pizza but the variety and quality they have is worth the extra $$,7/18/2020 23:36,1
qfeJroQCDZHyhtIp6i9Y4A,4k__ru0HwsGrbO7Rt_8mCA,dPc04D8Wsq9XP5pjfWuJww,2,1,1,0,"Sauce Restaurant on Campbell has been a favorite of mine for years. They have the best salads for a healthy and tasty meal. That being said, I am really concerned about how unconcerned they seem to be for both customer and employee safety during this Corona Virus shut down. There was nothing to indicate safe distancing; no one was wearing a mask; the workers were congregating closely together and sitting with customers waiting for their pick up. To go cups were handed over with hands that had just taken payment, no hand sanitizer in sight. I was given the cups to fill at the communal drink station. The business operation at Sauce was a set up for COVID spread. I, like so many other, want to support local restaurants and workers in this difficult time, but this experience made me really uneasy. I will not go back. I really hope that the management will look into their safety practices.",4/28/2020 22:09,0
0Vd7_t91ZMGyLoSKeeoHsA,weauJvvhYYpvf4kziqENzA,dPc04D8Wsq9XP5pjfWuJww,5,1,0,1,"Wow this was a great first impression. My food was ready early, well packaged and most importantly tasted amazing. Treat yourself to a dessert, a bit of everything and it was all great. The pizza, bruschetta and meatballs were great!  Will return for sure :)",07-09-2020 02:29,1
bju0DfOnZl43majhb01jgQ,hVsWF8fzZCYUkP4Q9UCeZQ,N7BfYghq_lGzWtq0kE8IXw,4,0,0,0,"These reviews are trash. Magpies is legit...solid pie and good wings. They were also super nice about a late Christmas Eve takeout order, 30 mins before they closed.",12/25/2020 1:53,1
MAYTGsSlxQQullObPh0dBA,6wnydESL-ey2t6OOjciwMQ,toi1lk2CPTgfyUyEEEjAAQ,2,0,1,0,"Over the past year the quality has gone downhill.  They skimp on toppings, including cheese.  More frequently than not the crust is burnt.  We are switching to Pizza Hut.  That alone should be a clue about how bad the pizza has gotten.",3/26/2020 20:53,0
DsU3k69Z_fdS2xvybad7sA,yamCDZmpEdv3Wi9L79_FdQ,N7BfYghq_lGzWtq0kE8IXw,1,0,0,0,"Why is this place still open? This was, without a doubt, the WORST pizza I have ever, ever had delivered. Their food has steadily gone to the sewer and last nights delivery was the absolute pits. Please, do yourself a favor and go to your local grocery store and buy a frozen pizza. It will be so much better and will save you a good deal of money. 
Magpies used to be a premier pizza place...now a joke",09-01-2020 15:01,0
WHCBh1PYImNm2_i_-WJAmw,nnl7VOSycAoo-Od9wBYZkw,BLB_hl0kraqPJd5RzCkBfA,5,3,0,1,"I never thought I'd drive across town to buy food from a gas station but I'm glad I did. The Krispy Krunchy chicken shop is located inside the Marathon gas station at Irvington and S Midvale Park road. 
The chicken was not as spicy as I would like but the breading was crispy and not dripping grease like some chicken joints. The boudin bites were spicy little balls of excellence. Awesome flavor and cooked fresh when we got there. They were out of regular biscuits so we got the blueberry biscuits instead. They taste like blueberry muffins but with more of a biscuit texture. Very good. 
The service was good and the staff was friendly. Overall I was very pleased. It's a good choice for take out chicken.",12/17/2020 20:02,1
kysK13Xw0vzmQTj5oJbc8Q,xdebcrfCW1p3LTRgUTdTjg,I32gAKYbnzS4GRnV9C4o2g,3,0,0,2,"We were excited to see something new on the east side. The menu had our mouth watering but unfortunately the taste did not  match the description.

The green Chile pappardelle was a giant clump of noodles with acidic tomato sauce. Our plastic forks barely could break up the clump. Also we had just picked up the food. Not sure why the noodles were stuck so together seeing that it's supposed to be fresh. Maybe it's my fault but I thought there was supposed to be green chili in the sauce but the noodles were green chili flavored.

We also got their Zo Pizza which was supposed to be chorizo, chile Colorado and cheese. The pizza had no real character to it. The chorizo was not spicy at all. As a matter of fact it kind of tasted sweet. I could not really make out any chili colorado flavor.

The only thing that we did enjoy was their roasted broccoli. Garlic lemon and Parmesan just blended perfectly to make a taste that I've never had before. 

They are only open for delivery and take out which is odd because we did not get any napkins or plastic ware to eat. Luckily we carry our own.

The staff was very friendly and nice and got our food very quickly

The food wasn't that bad but the prices were way too high for the lack of flavor. Tucson has too many options for delicious pizza so sadly we will not be going back to zio.",5/16/2021 6:15,0
JiV36pA384tXm3I54qd0Ww,mAOZ_sNj3Ljo615Ub7ibSw,MDNXo_6wMUkbv2_W3GOW7A,3,1,0,0,"Fun place. Horrible plant based Burger, the server did offer to have it remade but I did not have time to wait for that. It was soggy and did not taste done at all. Brown lettuce. I definitely will not be getting that entrée again.",01-02-2020 01:47,1
grsi1IkFNB62_aG3akL2zg,VJT1WJScxt6VozKdBl_T0w,OgilsqqoshPEsPYdx7GIzg,4,1,0,2,"Honestly great food in a great space.  Just walking in the door, your nose is pleasantly hit with wonderful Italian spices.  My mouth started watering before we were even seated.   The decor is simple, and it works.  The owner is heavily  involved and busy in the restaurant - you can definitely see pride of ownership, which is just awesome!
We sat in a two-person booth, and we were able to see the bar and the rest of the restaurant.  This place is busy, and that is a testament to the food quality.  We were greeted quickly, and asked for drink orders - not quite ready for those, as there were lots of choices.  We were brought water while we made our decisions.
My husband ordered an Obsidian Nitro Stout, and I ordered a glass of zin.  My only reason for subtracting a star is the wine - pretty pricey and served cold.  After the wine warmed up, it was decent.
Now the food stuff - we ordered a calzone and  the spaghetti and meatballs - we said we were going to split them, and the very kind server asked us if we wanted the calzone a split as well - great offering, and perfect!
The food is so darn good!!!  The meatballs are moist and flavorful, and the sauce was well-seasoned perfection!  The pasta was cooked perfectly al dente.  The calzone has a wonderful ricotta, and it wasn't overloaded.  The crust was just crazy crispy goodness, and it was accompanied by that wonderful marinara.  
The ambiance is great!  80s music that wasn't too load.  Large tv's that can be viewed from every seat.  Oh, and there is a patio!  That patio overlooks the beautiful Catalina mountains.  Truth!
So, Tucson's northeast side finally has a great Italian restaurant, and it deserves  another visit.",1/17/2020 5:36,1
mGnigO5uwqvmEgZukzw68A,cVEFQrSdqutTzUuqh2ZMEA,Dun6k9Y5j76e9ODgkmHKlQ,1,0,0,0,Not worth the money. Inaccurate menu description and soggy salty pizza. Terrible taste for pizza and caprese skewers were not even close to what menu states. Scroll on by this place for better pizza options.,8/28/2021 1:41,0
Z6zUavmHc_VfMOUUBiYiBg,9AM5goeFjaEH181hdLrDWQ,_5aMfyqG0ei_dLkUqfSWBQ,5,1,0,1,"This place is underrated IMO. Pizza done really well, Calzones a solid 9 on a1-10 scale. Plenty of covered outdoor seating. Definitely makes our ""Top 10"" restaurant rotation!",12/15/2021 23:17,1
NHh-HrGyrI83etso7wqIMw,ENNh6iWluU9F_RYKb9Vr3g,N7BfYghq_lGzWtq0kE8IXw,5,2,0,2,"The white pie is out of this world! 
We buy a large on Monday and mentioned the Monday special $4.00 discount on all large and x-large pies. Daily specials! Best pizza  I have had in Tucson!",9/16/2021 21:50,1
pq55uowhn48ZBUAfEVpPeg,7csbfH0hbd01hTa8CuIEGQ,XlIuTI1NRLzLlp11x-PTHA,1,3,1,0,"The manager was a complete asshole. He came up to me and said ""who the f*ck is leaving""  and was very disrespectful. After explaining in a calm way that he was rude he continued to scold me and tell me I was a dumb college kid. This behavior is unacceptable especially from a manager. Don't think I'll be going here anytime soon. Plus they don't even follow the rules of Covid as is.


Update: because I left this yelp review he decided it was appropriate to give all my friends margaritas as a reward to this yelp review. This will not be the end. Good luck mr manager guy.

Double update: the manager had harassed me several times as I was waiting outside the restaurant. I've never seen a more petty place.",09-04-2020 04:16,0
Ggk0vydqwQWpbLZ8HlO7tA,IlCQv9iDA49TBa58A8k_WQ,I32gAKYbnzS4GRnV9C4o2g,2,1,0,0,"This place is just about the worst organized restaurant. I've tried take 4-6 times in the last few months. Failures abound. The serve only partially cooked pizza, have given my the wrong pizzas twice. Tonight they are going to be 20 minutes late with the pick up time. I do like the pies but the service sux. Staff generally to busy talking to each other to worry about customers.",11-01-2021 00:53,0
OPOwlZMTx41mXx_TXLrg1Q,AEKBfKt2niNzbCFFkw05oA,rGOJdLRl1KwCz_9hxeDR4A,2,8,4,6,"Showed up late at 9:30 for valentines with my love. This is usually one of my favorite places to eat in Tucson. But today for some reason they decided to be doing clean up very early. They don't close until 11. So the normally great music was replaced by the humming sound of a vacuum and the smell of pizza covered up by scent of chemical cleaners. And the staff seemed to be in quite a hurry, I'm assuming so they could get us out of there and leave early.  So I'm dropping my rating to two stars today for ruining our Valentine's Day dinner!",2/15/2020 4:55,0
qR325GmBmR-u9e3AEkT5WQ,8TrOkGqvy1KWNaxCwMvKFA,OgilsqqoshPEsPYdx7GIzg,5,0,0,0,"Took my family, and we loved this place. Granted, they are Browns fans, but hey, we all don't make good choices, and this is about food.  

1.  They let you get nearly every dish half-portion for half-price.  Glad to see 80s portion control is still alive somewhere. I mean, hey, we all don't need Cheesecake Factory epic portions.  Smaller plates for lesser appetites?  Huge plus. 

2.  In line with #1, my kids can eat 'adult' plates as they can get the smaller portion. Novel, huh?

3.  Staff was great, fun conversation, and who knew we went to high school, in the 90s, down the street from one another.  Now consider that street was an autobahn in Germany and viola, small world. In any event, wouldn't have know if the staff wasn't friendly and willing to talk to customers. 

4. And the food was great.  But my fingers are now tired of typing.  

5.  Go here, you will find it worth your time.",01-04-2021 02:29,1
vlf-YBBgYWGNkPFG3W-hvg,fdFgZQQYQJeEAshH4lxSfQ,OgilsqqoshPEsPYdx7GIzg,5,2,0,2,"Tasty! Tasty pizza! Yes, I would recommend BZ's pizza. It is New York style thin crust, The ingredients they use are fresh and deli style. The pepperoni is large. The sauce is very good and I really like the crust.

BZ's is a sports bar/brewery, so it is not a great family atmosphere with 7 or so TV's blaring different games going on. It is mostly a bar. There is outside dining, however, and that would be suitable for the fam. But just order and pick it up and enjoy it at home if the sports bar scene isn't for you. The pizza is totally worth it.

5* = A top favorite. Mind-blowing good. I will definitely return and I will go out of my way to go here. Worth every dime of my money.

4* = Outstanding. Tucson-top-tier. Some elements not quite as good as it gets, but it still is worthy of my regular business.

3* = Good experience. I might do repeat business if it is convenient, the only option, the only one in its category, or on a whim, but would not be among the first thing to come to mind. Would definitely recommend you trying it to get your own take on it.

2* = Not so good. Would not recommend at all. Waste of money.

1* = How are they still in business? Stay away at all costs!",9/22/2021 2:49,1
BRLLe7Gp4k4kaiqsB2GMrQ,XuTKZoDU7KuA0jgZP-8uDw,XlIuTI1NRLzLlp11x-PTHA,1,3,0,0,"If I had time I would explore legal action, but I don't so this will have to suffice.

Brought my kids there for their first visit to Tucson; this was our very first stop. We were harassed and essentially kicked out by the emotionally unstable manager. I am the first one to put my kids in line if they are mis-behaving, but they weren't. We were threatened from the moment we went to the back area after relocating from the front about ""not allowing  our kids to touch any of the glass, etc. because it costs $200 to clean it each time"".  If you haven't been to the back, the entire perimeter is a glass railing, not sure how you expect to enforce this so perhaps consider a different material next time as last time I checked railings in restaurants will inevitable get touched. There are drunk people dancing on the walls and tables (good for them!), yet you're worried about our kids not touching the glass? Coincidentally, they weren't touching any glass because they were busy playing bean bags with the bags that we checked out. Your servers were all apologizing to us for his aggressive, and frankly very threatening, behavior towards us.  The manager was scathing at us and making snide remarks about our kids playing bean bags to one of the bus boys, to which I asked him to calm down and please stop, which instigated his even more aggressive response. In the end, he told me I don't know how to parent my kids which is a point I will not tolerate (and seemingly ironic as I could bet the farm to say this man has non of his own). I work hard, and spend every last ounce of energy I have ensuring my kids have manners, respect, and values. As we left, the server apologized profusely to my 8 year old daughter for this man's behavior; she extended  her hand, shook his, and said thank you. Guess I need to work on my parenting skills.  The server told us the manager had also lashed out at another family with a baby (who'm couldn't even walk and was in there arms or stroller the whole time). Coincidentally, he was berating one of the female servers in the hall when we walked in before any of this happened (the first warning sign this man is a terror). This guy tried to get into a physical fight with my friend at the end of all of this. I am literally in shock by the behavior... I assume drug testing isn't a part of their hiring protocol.

I didn't see a sign saying no families who are about to drop $300+ dollars in an hour allowed. If kids aren't allowed (even well behaved ones), or families are going to be harassed for being there, maybe just put a sign up stating that so people don't waste their hard earned money and leave traumatized trying to explain to their children why terrible human beings exist in this world.  My two cents, the manager is a major liability.

Food was fine at best, not worth any of the above.",2/19/2020 18:52,0
erhtJbmHux2K796JllGUag,DoTkugFzkohSSzx0zIHKAg,MDNXo_6wMUkbv2_W3GOW7A,4,0,0,0,"Not the greatest but not the worst location I've been to nor visited. Our dinner was good but a lot of the games were broken or malfunctioning. We had requested a refund on a few games that took our credit and didn't allow us to play, and the manager helped us. Other than that our trip here was loads of fun.",04-01-2021 07:29,1
812bECDK-hRuA7Ksc4dk0A,Bz8bTtY5zob6HEwZG9nrAQ,XlIuTI1NRLzLlp11x-PTHA,5,0,0,0,"My friend pretty much lives at this bar. Whenever I was visiting from California, we went for St. Patrick's Day. It was a really good time and the vibe of the restaurant was pretty cool. The fish piss was very popular drink and all the food that we got was really, really good. I would definitely come here again whenever I visit next time. It's downtown on University, and parking is kind of crappy but doable. It was super packed. I can't really see this being a really family friendly place. More geared for adults and than kids. Lots of drunk college students lol. Overall, great time though.",4/13/2021 7:11,1
TSq7px-5lw9r2it67XalIA,6v3I-1_YBZ--Dx89j7yGTA,52wBQghQ0jwzSuvLvwe5rA,1,2,0,0,"We went into the Funky Monk after reopening from COVID. They tried to tell us it was a city ordinance that they couldn't serve drinks without food. They said that they wouldn't serve us drinks until we ordered some food, and told us that all bars in Tucson would have the same rules. We left, went across the street, and easily got drinks without ordering. We went to 5 other bars that night and got drinks without food at all of them. The Funky Monk obviously just wanted us to buy their food, and I hope they didn't get too many people to fall for the lie.",06-11-2020 00:36,0
zQYXbRFN8pz5OHtVOfpH5w,KWVIxZIbQq3hLgrbIqWpOQ,Dun6k9Y5j76e9ODgkmHKlQ,5,3,0,1,"We found Sauce Pizza as we were just driving by and WOW are we glad we stopped in!!!! Everything about this place was great! The pizza was delish, the service was amazing and we even got to see a huge hawk land right outside the restaurant like he was just paid to show up and impress. So neat. When we walked in we were greeted by Allan. He was so happy and upbeat and helped us figure out the best foods to order. He also checked up on us throughout the meal and made sure we had everything we needed. As for the pizzas, they were also delicious! I can't find a prosciutto and fig pizza very many places, and Sauce did such a good job with it! I felt it was perfect to get half prosciutto and fig and half a ""regular"" pizza. It just hit the spot for sure! You also get a free cookie if you check in on Yelp! The cookie was so warm and fresh. Perfect ending to a delicious pizza.",2/28/2021 4:42,1
v4WrgdwbP4O-MoGn5lHi3g,_Xp7qtD8XXUWyINtIps4bg,I32gAKYbnzS4GRnV9C4o2g,4,1,0,1,"When you're in need of some Italian food with a twist, look no further than Zio Peppe! The figgy stardust pizza was a blend of sweet from the figs and savory from the goat cheese. 
The birria pizza was a medley of Mexican and Italian flavors, the best of both worlds!
The only challenging part of the experience is the parking lot, it was a little difficult to navigate, but don't let the extra time parking deter you from trying this unique place.",10-04-2021 21:25,1
xVp9ckoN-vq4BXPBJcjyXw,amaW--LiH38ZB6OHmmee2Q,rGOJdLRl1KwCz_9hxeDR4A,1,1,0,0,"This isn't Sicilian, and it isn't pizza. The Sicilian bread is pre made and frozen, then thrown in the oven for 10 minutes with your toppings. The actual pizza, I don't know what the hell it is. Just get magpies across the street.",5/23/2020 2:58,0
s06Cu1Yfc8BUDGxz6P__Qg,2nGkYq20FAheVvwZxXdlDw,_Fv5mbqb0uCdKQOqo9VH8A,3,0,0,0,What happened to Papa John's they suck in December I went into the store to purchase a $25 cash gift card while I stood there for 20 minutes the manager continue to go through gift card after gift card trying to get one to work she didn't know what she was doing she gladly took my money right away and handed me a gift card with receipt. When the friend I get the gift card to purchase the pizzas the card would not work. Customer service said to give it a few days still did not work went to the store to get money back there was no manager on duty was able to get money back today went again to get money back with receipt and card and fully detailed story spent 32 minutes in the store refused to leave until I could get it resolved. All I wanted was my money back spent time being transferred three different times but it finally got resolved kudos to Alicia at 22nd St.,02-09-2021 21:39,1
OzztWcTY8UvIZRFIyparGA,p7ZeUUcEyIo0mKkcSKXjIA,MDNXo_6wMUkbv2_W3GOW7A,1,1,0,0,"Worst customer service I've ever had. I'm still in shock at how rude the employees were. Definitely not good for business. The blonde woman bartender especially, gave us the wrong drink then got mad about it and took our card for payment for 20 Min before returning it. With attitude of course. The ""COVID restrictions"" are a joke. Majority of the guests did not have a mask on. There was absolutely no social distancing and nothing was wiped down between customers.",04-11-2021 18:19,0
gN0Y9qbrz02v4XQ6L0k-8A,rBUYidNvd6r4606xFWKXJg,Mc3B0dVdKnts1KkOlvsYfA,4,0,0,0,"Contactless payment, quick eats and low prices are best! After a day of running around this is how a good day can end right.",2/14/2021 15:31,1
OjDftHmaqDNJtFEhFhJgPw,3-7Ad6pUgnibm4WzPc8pNg,52wBQghQ0jwzSuvLvwe5rA,1,1,2,0,Went there on Saturday 09/11/21. Be aware Bartenders won't give you the correct change. I paid for $16 order with $100 and the Bartender gave me $4 back and tried to say I paid with a $20. I was certain I paid with 100 bill because that's all I had. I asked the manager to check camera and count the draw and he laughed and was sarcastic and said no that he believed his Bartender.  If anyone else gets has been ripped off by the Bartenders here please post.,9/15/2021 2:04,0
1uyH14ehzfNEB5n_gnlnAw,_6j6uCisr8DNewdBlZKAdQ,52wBQghQ0jwzSuvLvwe5rA,2,3,0,1,"So much potential with a name like Funky Monk, but this bar is just a well dressed college bar with higher prices. No Belgian beers are offered and their beer offerings are about as good as Chili's. The service was sufficient, but not what I'm looking for in a beer bar or a place called Funky Monk.",12/19/2020 2:06,0
q6Mysf8I7OohSsR0ue5K3A,o3cJJ_P-IvdsA8XxN_5WeA,I32gAKYbnzS4GRnV9C4o2g,5,2,0,1,"Tasty from salad to bread to all 5 different pastas and risotto!
Omygosh guys, great job!!!",9/26/2021 3:45,1
30peHJai5td2gXoOx_SBig,3MQM5yQ9uxDshxiXX6z_NQ,I32gAKYbnzS4GRnV9C4o2g,1,3,1,0,"I called ahead and gave a head's up that I was bringing in a group of ten people. The girl told me to call 15 minutes before we arrived and they would set up tables. I decided to arrive 15 minutes earlier than my guests instead.
I was extremely disappointed to find out there was no air conditioning and the building was stifling. Tucson was under an extreme heat advisory that day.
I came to find out the owners were going to be replacing the AC ""soon"".  It had been out for a while. They had no fans to move the air at all. I felt bad for the employees.
As my guests arrived we had to make the decision of whether or not we wanted to stay. We opted to leave. If there had been some air moving it would have been tolerable. But at 4:45 in the afternoon it was too hot to think about eating hot food in dead heat.
The staff could have told me about the AC not working when I called earlier in the morning but didn't for some strange reason.
So, without having even tried the food, you get 1 star for wasting the time of 10 people.

I will try the food at some point and update my review if warranted.",08-11-2021 23:17,0
WO0GRVkDSxQhppnsy6_UBQ,Wnm7q4E8X6aFIqJnO27k7Q,I32gAKYbnzS4GRnV9C4o2g,5,1,0,0,I've been twice now and the food is top notch. Highly recommend the pizza and the Alfredorado!,09-09-2021 21:05,1
sidXfzP-VVYohQuVHtK7xA,ryDuZTHRMH1Ay_4Iy1z0pg,5yqiZtVddseUZKIWe4t-eA,5,0,0,0,"Excellent pizza - had the thin crust Classic Combo 
The service was really nice and they were very friendly- I hadn't been there for years and loved it before and love it again - hope to be trying many other items from you. 
The only negative was the Piece of Chocolate Cake - the piece was so small it was literally a sliver (if I had a ruler handy but I didn't) a inch wide done to 1/8"" and maybe 3"" tall it just wasn't worth $4.95 maybe $1.00. I had also got an order of there cannolis (2 of them in an order) $4.95 same price but no comparison. The cannolis were very good and worth the price. So over all of what we experienced the service the food and the price WELL DONE. And I do believe you will be seeing us back several more times ( just not for the Cake, haha). I do have to add reviews are just made up of how you feel about your overall experience- and it was great - and visually when you open the lid of the box and see it and smell it - well again it was a nice to have a Good Friday night experience.",8/29/2020 20:56,1
n5wZNrgK3kKcivUHPKlUlw,WjsmbGm4U66qPhvAKwcWoA,zlfydjffYAIEj6vsh8tVvQ,3,0,0,0,"Went into Tino's for the first time expecting to order a pizza but, instead, ended up ordering two Grinders.  Overall the ingredient mix was tasty but the excess of dressing played hell on the trip home.  The bread simply did not stand the five minute drive.  Maybe the dressing should be on the side for take out orders.  The service was good and the staff were pleasant.  While waiting for the grinders I noticed several pizzas coming out.  They looked good and as such we will give them another try.  Also surprising was the pleasant dining area which is not evident from the street.",7/18/2021 17:19,1
glkx9Q2D4SSES7NwzZPSRA,Ybd3Ifr1O5Q1RtBTwR6zhg,XlIuTI1NRLzLlp11x-PTHA,5,0,0,0,Manager was great. Made sure to follow state ordinances and social distancing laws. Made sure we were accommodated appropriately! Thanks frogs!,09-04-2020 05:07,1
br9Y0qK2dtBF0GmbcPCjZA,yp2PSM8r5zuzNvptqHwAlw,I32gAKYbnzS4GRnV9C4o2g,5,0,0,0,Do yourself a favor and start working through the menu here. Tonight we shared the umami tsunami pizza and mushroom risotto. We can't wait to dine on more of their offerings!,06-02-2021 01:37,1
0FpdCkVKJn1n0257Dba0Ig,K9Y-deYP_OgpW5_RnM5ddg,Dun6k9Y5j76e9ODgkmHKlQ,5,1,0,0,We have never had a bad experience here. The spicy chicken sausage pizza is my favorite. My wife gets a different salad most times and have enjoyed them all. Great service and value.,3/25/2021 15:23,1
42zzQPuGyAcfaiGDo1vymg,p3JkDclONa6XT49oVqyrKw,KFAoYnkUVC-AJY22s8L9Iw,3,0,0,0,"Got 2 pizzas, pasta, and bread. Philly cheese steak looked disgusting. Asked for a different pizza to be made and was told there was no way to avoid this. We've had this pizza from a different location that looked no where near this bad. The rest of the food was decent.",5/24/2020 5:10,0
xc2810WRxzVYLh2f6couAg,acfHuIm05_9cj-hgZCY5uw,vOhHc9nR2S6ptKFV1OvtYg,1,0,0,0,I order wings on door dash. Got my order & looks like I order mole with all the sauce that was served on my tenders,11-11-2021 02:58,0
gNl81_WRu4zwWSI0LRgYEQ,6VMn1i_aQXVmc3dTBbm_FQ,rGOJdLRl1KwCz_9hxeDR4A,1,0,0,0,"My husband got me a slice of pizza for my lunch 
And himself , I got to say I was very disappointed so was my husband, papa John is better than this , he spent good money on crappy pizza , we both said it at the same time it taste like cardboard. We won't be coming back.",04-12-2021 23:40,0
umXbZ2UbOgTRojend8_2eQ,DdLSA4MDMGYvbgnnRXknPw,toi1lk2CPTgfyUyEEEjAAQ,1,0,0,0,"We're new to Tucson and new to Papa John's. There was not one in our previous town, so we looked forward to trying it. Yikes! We can't say this is the worst Papa John's we've ever tried because we have no frame of reference. But, after months of different pizzas, we can say that the pizza coming out of this store is some of the worst in town.
     We tried one about a month ago and it was not good. VERY weak on toppings. Since everyone can have an off day, we decided to try them again. Wow, worse than the previous time - if that's possible. Ordered a pizza with 5 toppings and it looked like a lightly-sauced circle of bread. Unbelievable how weak this pizza was.
     I don't know if this is a quality control issue at this store only or if this is just the kind of product every PJs puts out. Either way, our search continues. We'll never go back to this store (or any other PJ's for that matter).",04-06-2020 17:37,0
lsgrTE4SQp8CgXZQBK-4oQ,H1bl3MtIWtrwqeGLFpqAuQ,MDNXo_6wMUkbv2_W3GOW7A,4,0,0,0,"We were there yesterday for a birthday party. Our group of nine were all able to sit at one table, each in their own chair (because we got there right when they opened, and we had our choice of where to sit). The service was good. The food was good. Four of us ordered steaks medium; one was medium, two were medium well on the well side, and one was medium rare. The burger was pronounced delicious! The wings get five stars. Chicken quesadilla was pretty good. The three girls all ordered chicken tenders and French fries. Sadly, the chicken tenders were only picked at, and none were eaten. We all liked the garlic mashed potatoes and green beans. They really don't give you enough mashed potatoes. Our server kept the drinks coming. Everyone had a grand time playing video games against each other.",11-08-2020 22:55,1
3DjK2WpkgRYxC2H5PLPT8w,FRrIC56J2-2Vulnm8vflcw,BLB_hl0kraqPJd5RzCkBfA,1,0,0,0,Was planning on trying their chicken was looking forward to mashed potatoes and gravy. But never got to order. Will not be coming back now that I'm aware of the customer service.,3/16/2021 21:03,0
ASpPPkmOaGa1FB-SRzgYPg,dGLUaLRqbz5V4UvwUnb3FA,N7BfYghq_lGzWtq0kE8IXw,2,0,0,0,Honestly a let down. Magpies pizza has gone DOWNHILL FAST since the pandemic. 7/10 pizza has downgraded to 3/10 pizza served from idiot employees. Bad taste and pizza is going to get magpies shut down soon. Sad!,9/26/2021 2:21,0
op08CjsbS49P4eJSUt3xfw,lzQGWB9WFdDlPJCDJ8zDZA,BLB_hl0kraqPJd5RzCkBfA,1,4,0,0,Greasy old refried food. Yuck. Will not recommend this place to anyone. Not much more to say.,12-08-2020 05:11,0
dJFF6phPW9ODwFmBEEDiHw,2eOLQcYMjnRnKGZRIFh5MA,_5aMfyqG0ei_dLkUqfSWBQ,5,1,0,1,"I visited last weekend with a friend.  We both ordered 14"" pizzas.  I think I ate from mine for three days.  The crust was crispy.  The ingredients on the pizza were great.  My son enjoyed his calzone, too.  They have a ton of options: sandwiches, salads, pizzas and brews.  Very clean!  Staff was super friendly and hospitable!",01-09-2021 04:24,1
hg1djty8isdjArfM92kpxA,CENarG9ovqxryAhmBKHysg,XlIuTI1NRLzLlp11x-PTHA,1,0,0,0,My waitress was beyond rude.... I honestly wish I got her name. I understand restaurants have to have COVID restrictions but there is one thing to tell us the rules but it's another thing to be rude about it. I will not be coming back here... unfortunate bc I normally love frogs... but this waitress has ruined it for me,02-12-2021 05:42,0
CK2gqACnejJHvqlTfl_WRw,PPyagksBMghMC6cO5OmUGQ,XlIuTI1NRLzLlp11x-PTHA,5,0,0,0,"Strutting into frog and merkin Sunday night proved to be a gem of an experience. Melodious sounds streaming down the street from live music on their front porch had me knowing I picked the right place as soon as I walked up. After sitting down with my 2 coworkers, who were feeling the vibe and just as hungry and thirsty for good beer as I, we were immediately greeted by some beautiful glowing smiles of two of the best waitresses I've met in Tucson. Although Emma had the keen eye and quick wits to swoop us up as her table (a daring decision)- we somehow convinced ms Claire to stop in with us whenever she passed by to share some good life and stoke on the moment! Emma made the night with her big smile, playful banter- throwing it right back at me, and grace around the table- never letting our beer glasses run dry. Best dining and good-life all-smiles experience in Tucson yet. Keep it up with servers and vibes like these!  The Merkin (frog and firkin) is a must stop spot!",3/29/2021 13:56,1
Dpvz42PrcfnkD4cBFrZxSg,isCD4eDIoIIqdtlOBaLLNg,I32gAKYbnzS4GRnV9C4o2g,5,1,0,0,"This little place surprised us! Stopped by after a weekend of camping on mount lemmon and looking forward to ""real"" food. We got a pizza, a pasta and a gluten free pasta. The gf noodles were amazing! Great service and a cute little place.",10/18/2021 11:54,1
3cr-IEciB1nnra5gePv6pw,62JJoUPxKxqb6snMJxi2ng,KFAoYnkUVC-AJY22s8L9Iw,2,0,0,0,So it looked like our pizza was put on its side. I called to let them know he did ask if I want another pizza I said no thank you because we didn't want to wait again. He said ok thanks bye and hung up. Guess I was a little iterated because it asks you to do a tip before it's delivered then it's deliver like this and it asks where you want it set for contactless delivery and he did not read it as he knocked and delivered it straight to my hand in stead of putting it on the table to the left of the front door... paid extra for mushroom had exalt 3 slices of mushrooms ..,4/17/2021 23:48,0
